StarID,HIP,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,PMRA,PMDec,RV,Mag,AbsMag,Spectrum,ColorIndex,X,Y,Z,VX,VY,VZ
417,417,6,2,,,,0.08438794,-00.50290553,143.884892086331,44.86,-53.47,14,6.32,0.52992402295057,G9III:,1.099,143.84423,3.17842,-1.26291,1.3295e-05,3.1591e-05,-3.742e-05
418,418,225289,9110,,,,0.08503682,61.31396468,222.222222222222,14.29,2.24,14,5.80,-0.933937431123281,B8MNp...,-0.067,106.64238,2.37452,194.94737,4.412e-06,1.5496e-05,1.3719e-05
419,419,10,,,,,0.08524741,-42.56781669,195.3125,-67.38,-21.10,,8.97,2.51634980487916,G8/K0V,0.860,143.80737,3.20998,-132.12156,-1.2087e-05,-6.4082e-05,-1.4713e-05
420,420,23,,,,,0.08544451,-52.15142338,41.8410041841004,-110.55,-130.74,,7.53,4.42198950474069,G0V,0.577,25.66624,0.57423,-33.03912,-2.0433e-05,-2.2885e-05,-1.6271e-05
421,422,1,,,,,0.0857839,67.84002075,395.256916996047,7.13,-7.08,,7.41,-0.57439739412091,K0,1.288,149.05093,3.34797,366.06097,1.2253e-05,1.394e-05,-5.116e-06
422,423,4,,,,,0.08590585,30.32911509,184.162062615101,-44.71,-34.32,,7.80,1.47399914794423,F0,0.437,158.91727,3.57466,92.99563,1.6365e-05,-3.9557e-05,-2.6446e-05
423,425,24,,,,,0.08603193,-62.84527102,70.1754385964912,61.96,20.91,,8.14,3.90907432172265,G0V,0.593,32.01959,0.7213,-62.4405,5.853e-06,2.1215e-05,3.246e-06
424,424,3,,,,,0.0860502,45.22907883,150.15015015015,-27.19,-20.38,,6.71,0.827371145851506,A1Vn,0.068,105.72001,2.38205,106.59583,1.0974e-05,-1.9548e-05,-1.0447e-05
425,427,22,,,,,0.08609592,-43.85083352,704.225352112676,45.23,1.19,,8.73,-0.508558278084715,K1III,1.124,507.7202,11.44588,-487.87553,-6.66e-07,0.000154434,2.929e-06
426,426,,,,,,0.08611646,30.33130736,150.602409638554,-47.21,-37.27,,9.37,3.48084039684009,F0,0.510,129.95487,2.93035,76.05411,1.4514e-05,-3.4148e-05,-2.3485e-05
427,429,5,,,,,0.08615511,02.39731072,89.9280575539568,41.95,-42.19,,8.69,3.92052393623019,G5,0.644,89.82649,2.02641,3.76157,3.56e-07,1.83e-05,-1.8376e-05
428,428,,,Gl   2,,,0.08615576,45.78693438,11.4968958381237,869.68,-151.13,0.1,9.95,9.64709701664659,M2,1.472,8.01507,0.18081,8.24041,5.013e-06,4.8595e-05,-5.8e-06
429,430,21,,,,,0.08619619,-32.46851165,159.489633173844,-62.32,-65.92,,7.10,1.08633770415358,K1III,1.128,134.525,3.03622,-85.61977,-2.6266e-05,-4.8788e-05,-4.2999e-05
430,431,16,,,,,0.08679901,36.30368114,408.163265306122,30.18,-4.15,,8.09,0.0358304218226628,F5,0.496,328.84987,7.47404,241.65916,3.503e-06,5.981e-05,-6.617e-06
431,432,17,,,,,0.08694525,35.57110311,96.6183574879227,2.96,-37.47,,6.88,1.95470174896468,A2,0.174,78.56845,1.7887,56.20413,1.0174e-05,1.618e-06,-1.4275e-05
432,433,18,,,,,0.08746061,03.00739806,10000000,-12.35,2.85,,9.48,-5.52,K2,1.037,9983610.01875,228636.01541,524648.99296,0,0,0
433,434,20,,,,,0.0875659,-27.27160831,714.285714285714,130.26,-41.05,,9.04,-0.22935982160881,F2V,0.692,634.72203,14.55336,-327.29225,-7.5452e-05,0.000449433,-0.000126342
434,435,34,,,,,0.08757169,-49.14221463,97.2762645914397,47.02,30.07,,9.30,4.35996557329629,F3/F5V,0.538,63.61982,1.45881,-73.5735,1.0213e-05,2.2413e-05,9.276e-06
435,436,55,,Gl   3,,,0.08829689,-67.83122670,16.0051216389245,-117.19,-560.77,41,8.49,7.46870510434622,K5V,1.076,6.03769,0.13959,-14.82196,-2.4253e-05,-9.655e-06,-5.5249e-05
436,437,15,,NN 3004,,,0.08830088,48.47719511,314.465408805031,-6.25,-9.73,,8.30,0.812135599922166,G5,0.998,208.40911,4.81867,235.43771,1.1322e-05,-9.268e-06,-9.832e-06
437,438,27,,,,,0.08845774,-01.79412136,452.488687782805,54.07,14.92,,7.95,-0.328038631574446,G5,0.991,452.14559,10.47274,-14.1666,-1.722e-06,0.000118596,3.2711e-05
438,440,14,,,,,0.08885129,68.88440910,188.323917137476,37.01,9.92,,7.08,0.705472605407347,B9,-0.006,67.82546,1.57798,175.679,-9.231e-06,3.3582e-05,3.262e-06
439,441,32,,,,,0.08886447,-38.85723115,233.100233100233,73.31,32.46,,6.93,0.0922864609236216,G8III/IV,0.940,181.46875,4.22257,-146.24288,2.1079e-05,8.3353e-05,2.8563e-05
440,442,31,,,,,0.0888975,-21.31530277,230.94688221709,-19.41,-14.59,,8.38,1.56243948176683,B9V,-0.060,215.0905,5.00677,-83.9492,-5.43e-06,-2.1863e-05,-1.5217e-05
441,443,28,3,,33    Psc,,0.08892938,-05.70783255,39.4011032308905,-8.29,88.19,-6,4.61,1.63245808879343,K1III,1.029,39.19512,0.91269,-3.91866,-4.392e-06,-1.686e-06,1.7371e-05
442,439,225213,,Gl   1,,,0.08897037,-37.35168110,4.36052849605372,5634.07,-2337.94,22.9,8.56,10.3623043552509,M2V,1.462,3.46535,0.08073,-2.64555,-1.4137e-05,0.000118799,-5.3495e-05
443,444,54,,,,,0.08910683,-59.81448691,775.193798449612,44.28,-7.08,,8.78,-0.667051448503756,K2III,1.156,389.66247,9.09173,-670.07903,-2.6873e-05,0.000165818,-1.3377e-05
444,445,53,,,,,0.08934144,-56.95562054,104.712041884817,33.77,-11.65,,7.42,2.32001685791873,A1Vs,0.191,57.08265,1.33538,-87.7747,-5.356e-06,1.7021e-05,-3.224e-06
445,447,26,,,,,0.08946002,08.78795370,591.715976331361,259.85,-59.32,,8.26,-0.600566476931631,G4V:p,1.052,584.60916,13.69438,90.40121,8.533e-06,0.000745776,-0.00016816
446,446,69,,,,,0.0894865,-79.25391278,198.019801980198,23.81,66.32,,7.71,1.22645689059331,K0III,1.093,36.91203,0.86491,-194.54715,6.1994e-05,2.4315e-05,1.187e-05
447,448,43,,,,,0.08951419,03.60610712,148.148148148148,-20.57,-6.31,,6.91,1.05651886415512,G5,1.120,147.81422,3.46462,9.31805,6.31e-07,-1.4762e-05,-4.522e-06
448,449,52,,,,,0.08964931,-33.49941419,101.112234580384,28.76,21.23,,9.16,4.1359814579859,G8IV,0.782,84.2934,1.97874,-55.80671,5.411e-06,1.4228e-05,8.677e-06
449,450,,,,,,0.08999652,28.54375172,303.030303030303,-3.74,-11.46,,8.99,1.58256969938944,K7,1.199,266.12384,6.27131,144.79687,8.171e-06,-5.303e-06,-1.4788e-05
450,451,42,,,,,0.09007748,16.32907717,219.78021978022,33.98,-29.12,,8.63,1.92005698328556,G0,0.460,210.85624,4.97338,61.79203,7.866e-06,3.6399e-05,-2.9773e-05
451,452,,,,,,0.0903773,21.56940242,383.141762452107,37.44,-0.91,,9.90,1.98320253669141,F8,0.599,356.21173,8.4298,140.85362,-1.024e-06,6.9534e-05,-1.571e-06
452,453,46,,,,,0.09040796,-03.85159559,215.05376344086,-5.85,-31.99,,7.59,0.92726476444977,K0,1.045,214.50794,5.07808,-14.44567,-2.095e-06,-6.15e-06,-3.3274e-05
453,454,48,,,,,0.09066964,-14.42209198,210.084033613445,13.71,-41.06,,7.39,0.778034763602466,K0III,0.990,203.40637,4.82921,-52.32422,-1.0743e-05,1.3711e-05,-4.0498e-05
454,455,,,,,,0.09098313,76.29156292,157.48031496063,-10.40,1.81,,11.99,6.00386862645988,,,37.30928,0.88885,152.99436,-1.152e-06,-7.969e-06,3.27e-07
455,456,65,,,,,0.09102882,-37.30254152,208.768267223382,47.03,2.14,,7.78,1.18167756707282,K0III,1.123,166.01685,3.95714,-126.51851,1.77e-07,4.7614e-05,1.722e-06
456,457,66,,,,,0.09111921,-42.88738421,497.512437810945,-12.75,-1.29,,7.47,-1.01401971289756,M3III,1.620,364.42005,8.69487,-338.58684,-1.383e-06,-3.0792e-05,-2.279e-06
457,458,62,,,,,0.09117504,-07.66532823,325.732899022801,20.67,-37.87,,6.97,-0.594308122614066,K5,1.444,322.73022,7.70489,-43.44836,-8.753e-06,3.2439e-05,-5.9264e-05
458,459,67,,,,,0.09120887,-61.22566452,53.850296176629,82.34,-77.70,,8.82,5.1640595186989,G5V,0.666,25.91404,0.6189,-47.20098,-1.8287e-05,2.1064e-05,-9.763e-06
459,460,40,,,,,0.09131763,22.22467477,45.045045045045,169.54,-75.17,,9.13,5.86176487225319,G5,0.735,41.68663,0.99678,17.03781,5.321e-06,3.7159e-05,-1.5195e-05
460,461,39,,,,,0.09140457,34.10565584,90.5797101449275,-14.88,26.52,,7.86,3.0748453669659,F8,0.494,74.97897,1.79456,50.78992,-6.371e-06,-6.688e-06,9.642e-06
461,462,63,,,,,0.09197453,-09.61729691,50.4795557799091,92.83,-71.33,,7.13,3.61442237769274,F5,0.446,49.75567,1.19829,-8.43343,-3.462e-06,2.2639e-05,-1.7209e-05
462,463,76,,,,,0.09221722,-35.12972759,10000000,-3.54,-4.42,,9.45,-5.55,G8III/IV,0.995,8176129.36306,197429.84051,-5754296.66392,0,0,0
463,464,,,,,,0.09225869,-31.96763926,1333.33333333333,-21.68,-81.45,,12.04,1.4153063169585,A0,0.501,1130.79975,27.31782,-705.92026,-0.000275264,-0.000146822,-0.000446622
464,465,,,,,,0.09272844,76.28582649,253.807106598985,10.50,-3.56,,8.78,1.75748110912787,K2,1.249,60.15447,1.46061,246.57119,3.94e-06,1.3018e-05,-1.038e-06
465,466,58,,,,,0.09303173,53.17169568,284.090909090909,16.36,-0.82,,7.23,-0.0372866826093432,K0,1.174,170.239,4.1471,227.3964,3.54e-07,2.2546e-05,-6.76e-07
466,467,78,,,,,0.09309581,-47.56931860,145.137880986938,75.27,-13.52,,9.73,3.92109610953813,G5V,0.725,97.89511,2.38641,-107.12542,-8.309e-06,5.2772e-05,-6.418e-06
467,468,80,,,,,0.09326412,-61.30989474,235.294117647059,4.88,9.09,,7.36,0.501944650251558,K0III,0.993,112.92445,2.75776,-206.40684,8.956e-06,5.786e-06,4.977e-06
468,469,79,,,,,0.09340207,-51.26045604,434.782608695652,12.06,-14.52,,7.36,-0.831360819912036,K3/K4III,1.444,271.99741,6.65237,-339.12986,-2.4485e-05,2.4827e-05,-1.9151e-05
469,470,73,,,,,0.09359807,43.40143611,2127.65957446809,12.18,-6.32,,8.47,-3.16951071032141,B1.5IV,-0.180,1545.40283,37.876,1461.92706,4.1698e-05,0.000126687,-4.7361e-05
470,471,,,,,,0.09412734,-58.28951949,396.825396825397,-2.67,-8.50,,9.37,1.37700270390772,K5,1.537,208.51892,5.13946,-337.5853,-1.3779e-05,-5.477e-06,-8.594e-06
471,472,71,,,,,0.0943665,55.70990230,235.294117647059,8.82,-1.82,,6.99,0.131944650251558,K0III,1.187,132.52031,3.27459,194.39898,1.466e-06,1.0099e-05,-1.169e-06
472,473,38,,Gl   4  A,,,0.09452151,45.81245496,11.7508813160987,878.73,-153.87,0,8.20,7.84964780042294,K2,1.410,8.18796,0.20265,8.42611,5.044e-06,5.0196e-05,-6.109e-06
473,474,72,,,,,0.09467993,44.46868671,142.857142857143,-1.44,-4.46,,8.36,2.58549020007128,A0,0.247,101.91631,2.52673,100.07419,2.187e-06,-9.43e-07,-2.204e-06
474,475,70,,,,,0.09488884,58.31365552,47.5511174512601,65.98,-162.94,,8.22,4.83419636343161,G0,0.636,24.96941,0.62041,40.46297,3.1573e-05,1.5998e-05,-1.9729e-05
475,476,87,4,,86    Peg,,0.09498215,13.39628227,114.285714285714,42.59,-6.51,-2,5.55,0.260040265111567,G5III,0.901,111.14173,2.76424,26.47826,-1.74e-06,2.3559e-05,-3.982e-06
476,477,91,,,,,0.0952623,-29.96063430,178.890876565295,22.96,-0.20,,9.91,3.64705903943212,A9/F0V,0.353,154.93726,3.86487,-89.33897,-5.83e-07,1.9902e-05,-1.5e-07
477,478,90,,,,,0.09528477,-22.50977022,456.62100456621,38.35,-2.37,,9.67,1.37222057420059,F3/F5V,0.524,421.70175,10.52174,-174.81322,-4.125e-06,8.4813e-05,-4.846e-06
478,480,88,,,,,0.09534461,-15.36550173,534.75935828877,-10.35,7.55,,8.60,-0.0407919673175048,K1III,1.100,515.48382,12.86974,-141.69817,5.854e-06,-2.6693e-05,1.8872e-05
479,479,,,,,,0.09534679,25.61517178,757.575757575758,-4.22,-0.58,,10.07,0.672869656029249,G5,0.923,682.90694,17.05008,327.51858,1.307e-06,-1.547e-05,-1.92e-06
480,481,,,,,,0.09557355,-36.77845599,137.362637362637,-13.98,-75.30,,10.15,4.46065689656519,G5,0.677,109.98706,2.75257,-82.24209,-2.9778e-05,-1.0057e-05,-4.0161e-05
481,482,85,,,,,0.09566975,17.84032678,168.067226890756,56.51,-14.95,,7.75,1.62258482864275,F2+...,0.414,159.93536,4.00662,51.48997,2.577e-06,4.612e-05,-1.1594e-05
482,483,56,,,,,0.09593611,81.07146901,249.376558603491,20.32,1.02,,9.21,2.22572186310091,A0,0.097,38.69161,0.97198,246.35478,-1.834e-06,2.4526e-05,1.91e-07
483,484,97,,,,,0.09611274,-19.66981225,10000000,-25.09,-178.78,,9.66,-5.34,G5V,0.787,9413499.40151,236914.88829,-3365991.734,0,0,0
484,485,83,,,,,0.09651865,47.08729369,381.679389312977,5.29,-0.53,,8.47,0.561506456598729,A0,0.045,259.79616,6.56606,279.5389,4.7e-07,9.802e-06,-6.67e-07
485,486,106,,,,,0.09713685,-52.82010001,161.812297734628,12.27,15.20,,9.37,3.32494237544408,F6V,0.507,97.75473,2.48647,-128.92264,9.251e-06,9.863e-06,7.205e-06
486,487,,,,,,0.09749481,78.73840785,89.2060660124888,97.43,44.31,,9.44,4.68802806297487,G0,0.617,17.41526,0.4446,87.48847,-1.9861e-05,4.1639e-05,3.742e-06
487,488,121,,,,,0.0975045,-68.55128874,126.262626262626,-62.33,-34.68,,9.99,4.48362590794747,G5/G6V,0.646,46.15518,1.17844,-117.51834,-1.8776e-05,-3.8643e-05,-7.762e-06
488,489,,,,,,0.09774077,02.76462706,75.5857898715042,-82.76,-124.39,,10.38,5.98779922093751,,0.782,75.4731,1.93166,3.64573,2.973e-06,-3.0258e-05,-4.5525e-05
489,490,105,,,,,0.09790781,-41.75288210,40.2414486921529,97.62,-76.40,,7.51,4.48663196534675,G0V,0.595,30.01122,0.76942,-26.79755,-1.0409e-05,1.8782e-05,-1.1118e-05
490,491,94,,,,,0.09799795,12.52743978,342.465753424658,2.84,-34.41,,8.91,1.23691425724209,K0,1.190,334.20239,8.57611,74.28327,1.2266e-05,5.031e-06,-5.5766e-05
491,493,101,,,,,0.09856701,18.23536692,38.109756097561,-150.87,-149.70,,7.45,4.54481915351811,F8,0.596,36.18379,0.93392,11.92535,9.37e-06,-2.7639e-05,-2.6267e-05
492,492,,,,,,0.09856882,-14.43272890,153.846153846154,-7.10,-21.10,,9.57,3.63456678321428,G0,0.510,148.9413,3.84432,-38.34509,-3.784e-06,-5.394e-06,-1.5239e-05
493,494,122,,,,,0.09864757,-68.81162782,76.9822940723634,-37.21,11.68,,8.99,4.55804575536514,F8V,0.585,27.81484,0.7185,-71.77807,4.421e-06,-1.3776e-05,1.575e-06
494,495,113,,,,,0.0987676,18.07622626,38.8048117966628,-149.96,-147.27,,8.58,5.63557209275452,K0...,0.920,36.87725,0.95375,12.04043,9.322e-06,-2.7978e-05,-2.6336e-05
495,496,100,,,,,0.09908583,24.56904604,188.323917137476,34.93,-17.05,,6.90,0.525472605407347,K5,1.564,171.21561,4.44243,78.30311,5.642e-06,3.2046e-05,-1.4156e-05
496,497,98,,,,,0.09917931,49.62234797,141.843971631206,-6.91,-1.86,,7.55,1.79094558495699,A3,0.300,91.85878,2.38565,108.05546,1.097e-06,-4.724e-06,-8.28e-07
497,498,99,,,,,0.09952054,44.73937991,234.741784037559,-2.15,0.54,,7.93,1.07704799551359,A3,0.239,166.68422,4.34384,165.23076,-3.68e-07,-2.457e-06,4.36e-07
498,499,120,,,,,0.09971041,-54.64056978,1149.42528735632,-20.82,-23.99,,9.71,-0.592403736906904,G8IV/V,0.915,664.95022,17.36188,-937.39973,-0.000105951,-0.000118816,-7.7357e-05
499,500,119,,,,,0.10000818,-48.67872936,649.350649350649,18.13,-12.18,,9.57,0.507603604182318,M1/M2,1.812,428.60664,11.22437,-487.67471,-3.0279e-05,5.6297e-05,-2.5315e-05
500,501,118,,,,,0.10003646,-39.13751717,238.663484486874,8.33,-27.75,,8.55,1.66107011483148,K3III,1.357,185.05185,4.84752,-150.64053,-2.051e-05,9.103e-06,-2.4902e-05
501,502,111,,,,,0.10014949,28.27696051,344.827586206897,-5.09,-4.69,,6.62,-1.06801001050522,K5III,1.531,303.57421,7.96125,163.35659,3.935e-06,-8.408e-06,-6.904e-06
502,503,114,,,,,0.10029297,16.45207976,325.732899022801,4.60,-0.90,,7.89,0.325691877385934,G5,0.930,312.28871,8.20153,92.25189,2.11e-07,7.271e-06,-1.362e-06
503,504,112,,,,,0.10089094,24.91664125,176.678445229682,85.60,-16.84,,7.51,1.27408215594136,K1III-IV,1.112,160.17762,4.23178,74.43449,4.138e-06,7.345e-05,-1.308e-05
504,505,108,,,,,0.10094255,63.67965857,12500,-5.39,-0.93,,7.36,-7.64,O6pe,0.126,5540.43278,146.44943,11204.1134,0,0,0
505,506,109,,,,,0.10097587,53.27691513,751.87969924812,1.87,-0.10,,8.66,-0.720741795164571,A2,-0.039,449.42798,11.88358,602.65773,1.11e-07,6.821e-06,-2.17e-07
506,507,161,,,,,0.10115884,-84.09820798,555.555555555556,19.96,2.06,,8.51,-0.213637474483468,K3III,1.576,57.10421,1.51266,-552.61088,4.093e-06,5.3883e-05,5.7e-07
507,508,110,,,,,0.10118211,40.41853643,304.878048780488,-2.99,-2.59,,6.65,-0.770630781441604,G5,0.912,232.03094,6.1478,197.67263,2.598e-06,-4.351e-06,-2.914e-06
508,509,129,,,,,0.1014455,-31.44433776,76.6283524904214,-61.52,4.68,,9.67,5.2480525583715,G3V,0.633,65.35222,1.73605,-39.97471,1.513e-06,-2.282e-05,1.483e-06
509,510,126,,,,,0.10222844,09.71496461,90.3342366757001,21.00,-10.87,,7.80,3.02073810439361,F5,0.501,89.0069,2.38269,15.24361,5.56e-07,9.214e-06,-4.691e-06
510,511,127,,,,,0.10223438,00.12143808,187.265917602996,12.33,-8.04,,8.21,1.84770628514278,G5,1.108,187.19842,5.01154,0.3969,-2.84e-07,1.1189e-05,-7.298e-06
511,512,141,,,,,0.10251778,-29.15139035,227.790432801822,17.44,3.49,,7.90,1.11232260121061,B9V,-0.030,198.86586,5.33866,-110.96102,1.359e-06,1.9301e-05,3.365e-06
512,513,,,,,,0.10316432,87.88938595,478.468899521531,-9.03,15.82,,8.94,0.540731430555271,K0,1.000,17.61502,0.47586,478.1443,-3.609e-05,-2.1927e-05,1.351e-06
513,514,140,,,,,0.10326188,-23.53856546,176.678445229682,-14.53,-5.95,,9.82,3.58408215594136,F2V,0.418,161.9181,4.37834,-70.5594,-1.698e-06,-1.2495e-05,-4.672e-06
514,515,137,,,,,0.10365537,-01.88705095,135.50135501355,-9.75,-46.60,,8.69,3.03028180911521,F8,0.509,135.378,3.67464,-4.46196,-8.33e-07,-6.429e-06,-3.0593e-05
515,516,151,,,,,0.10394045,-32.81635348,10000000,14.06,1.41,,8.57,-6.43,M1III,1.612,8401008.24152,228660.86493,-5419481.03924,0,0,0
516,517,152,,,,,0.10425238,-55.49869634,168.067226890756,60.35,0.04,,8.89,2.76258482864275,F5IV/V,0.476,95.16202,2.59792,-138.50643,-1.314e-06,4.9152e-05,1.8e-08
517,518,123,5,Gl   4.1A,,,0.10431626,58.43668966,20.2839756592292,247.36,17.77,-11.6,5.98,4.44423459638615,G5V,0.687,10.61349,0.28992,17.28321,-8.36e-06,2.4103e-05,-9.193e-06
518,519,160,,,,,0.10466732,-64.24051492,185.873605947955,36.94,17.19,,7.92,1.57391137833195,F3IV,0.459,80.74929,2.21323,-167.40265,1.3032e-05,3.3654e-05,6.731e-06
519,520,139,,,,,0.10470338,-10.77847003,425.531914893617,17.51,-3.02,,7.60,-0.544660688641319,M...,1.539,417.86747,11.45715,-79.57965,-2.154e-06,3.6075e-05,-6.119e-06
520,521,146,,,,,0.10518401,-01.23801760,212.314225053079,-19.71,-32.50,,8.22,1.58510453564448,K2,1.220,212.18418,5.84441,-4.58721,-1.63e-07,-2.0298e-05,-3.3442e-05
521,522,142,6,Gl   4.2A,,,0.10518422,-49.07509405,25.6410256410256,575.21,-39.94,2.6,5.70,3.6553230351325,G1IV...,0.519,16.79028,0.46247,-19.37355,-3.977e-06,7.1416e-05,-5.261e-06
522,523,,,NN 3006,,,0.10525068,-65.83919547,17.5685172171469,195.80,-552.50,,12.17,10.9463244570612,M4,1.550,7.18804,0.19811,-16.02952,-4.3376e-05,1.5486e-05,-1.9259e-05
523,524,148,,,,,0.10553383,-12.01719883,138.121546961326,66.50,5.96,,8.75,3.04869283098574,F6/F7V,0.487,135.04307,3.73201,-28.75763,-3.99e-07,4.4532e-05,3.903e-06
524,525,145,,,,,0.10559558,40.89871965,116.279069767442,82.91,10.65,,6.93,1.60249225621784,K0,1.086,87.85805,2.42944,76.13068,-5.22e-06,4.6608e-05,4.537e-06
525,526,135,,,,,0.10560644,60.45712221,209.205020920502,43.26,-0.39,,7.97,1.36713948306059,F0,0.256,103.11429,2.85159,182.00563,-8.68e-07,4.3865e-05,-1.95e-07
526,527,,,,,,0.10577002,68.63612309,323.624595469256,15.66,-8.07,,8.06,0.509792397124174,K2,1.431,117.84791,3.2641,301.38694,1.1105e-05,2.4885e-05,-4.612e-06
527,528,,,,,,0.10606055,-24.60254997,213.219616204691,-14.64,-29.53,,10.13,3.48586421357542,F8,0.593,193.78829,5.38222,-88.76785,-1.2282e-05,-1.5479e-05,-2.7752e-05
528,529,156,,,,,0.10693367,-18.03825665,148.588410104012,14.92,1.87,,7.31,1.45007532111988,F2IV,0.402,141.22992,3.95478,-46.01069,1.16e-07,1.0754e-05,1.28e-06
529,530,153,,,,,0.10721191,42.75275856,123.304562268804,79.25,0.52,,8.35,2.89510427105578,G1V,0.624,90.50562,2.54098,83.70358,-1.54e-06,4.7346e-05,2.28e-07
530,531,144,7,,10    Cas,,0.10736857,64.19616859,301.204819277108,9.70,0.01,0,5.57,-1.82430958147982,B9III,-0.023,131.06004,3.68494,271.17158,-4.11e-07,1.4157e-05,6e-09
531,532,183,,,,,0.10746123,-74.40111182,217.391304347826,31.88,5.27,,9.85,3.16378915840787,F6V,0.526,58.43363,1.64436,-209.3843,4.402e-06,3.3733e-05,1.493e-06
532,533,155,,,,,0.10752492,-16.73761149,10000000,-3.08,-5.64,,9.16,-5.84,G8III,1.045,9572542.53352,269537.87166,-2879892.14722,0,0,0
533,534,172,,,,,0.10764292,-52.93312701,275.482093663912,8.55,-1.03,,9.03,1.82953312518056,K1/K2III:,1.349,165.98,4.67869,-219.81613,-1.418e-06,1.1382e-05,-8.29e-07
534,535,,,,,,0.10789784,-43.62772225,168.067226890756,-2.42,-16.62,,10.07,3.94258482864275,F5,0.590,121.60493,3.43595,-115.96131,-9.283e-06,-2.234e-06,-9.801e-06
535,536,,,,,,0.10813123,27.09013496,344.827586206897,-1.36,-11.78,,9.76,2.07198998949478,M6e,1.390,306.87397,8.68952,157.03159,9.028e-06,-2.018e-06,-1.7531e-05
536,537,171,,,,,0.10869865,-21.50128389,255.754475703325,19.98,8.20,,9.35,2.31088378697933,F2V,0.410,237.86001,6.77066,-93.73966,3.019e-06,2.4867e-05,9.459e-06
537,538,,,,,,0.10880025,05.82530112,75.4147812971342,200.72,38.74,,10.95,6.56271762034377,K1,1.008,74.9949,2.13672,7.65426,-3.526e-06,7.331e-05,1.4089e-05
538,539,165,,,,,0.10943351,43.78227474,162.60162601626,-7.17,-21.31,,8.87,2.81437557887708,F8,0.426,117.34602,3.36283,112.50729,1.1779e-05,-5.316e-06,-1.2127e-05
539,540,167,,,,,0.10987378,28.55343687,194.931773879142,-8.29,-13.54,,6.68,0.230586825559082,G9III,0.986,171.15172,4.92451,93.17313,6.338e-06,-7.654e-06,-1.1238e-05
540,541,181,,,,,0.10989973,-47.58474443,99.8003992015968,5.34,6.21,,9.69,4.69433860765613,F6V,0.578,67.2874,1.9365,-73.68021,2.142e-06,2.646e-06,2.026e-06
541,542,164,,,,,0.10996725,56.51450029,237.529691211401,4.58,-8.15,,8.05,1.17141047917834,A0,0.112,130.99698,3.77236,198.10581,7.671e-06,5.496e-06,-5.177e-06
542,543,,,,,,0.11004836,-25.29566618,490.196078431373,48.19,-7.84,,10.30,1.8481508371295,F5,0.506,443.00964,12.7669,-209.45562,-1.1256e-05,0.000114238,-1.6844e-05
543,544,166,8,Gl   5,,,0.11014736,29.02193518,13.7023842148534,379.94,-178.34,-5.5,6.07,5.38601929514315,K0V,0.752,11.97684,0.34546,6.64763,1e-07,2.5251e-05,-1.3087e-05
544,545,,,,,,0.11068798,33.65427137,250,37.39,-9.10,,8.51,1.52029995663981,K0,1.107,208.0118,6.02946,138.54506,4.796e-06,4.5472e-05,-9.18e-06
545,546,190,,,,,0.11078956,-36.08467578,199.203187250996,13.38,-38.63,,7.71,1.2135185857251,G8III,1.038,160.91783,4.66867,-117.32673,-2.2336e-05,1.2278e-05,-3.0147e-05
546,547,189,,,,,0.11100387,-24.62067192,178.25311942959,-25.68,-69.14,,8.56,2.30481430628081,F7V,0.548,161.97896,4.70855,-74.26182,-2.4235e-05,-2.2904e-05,-5.4313e-05
547,548,162,,,,,0.11113095,70.16926509,409.83606557377,-0.03,-4.61,,8.26,0.196949131693648,K0,1.233,138.975,4.04448,385.53234,8.613e-06,1.91e-07,-3.107e-06
548,549,,,,,,0.11138047,65.58769959,10000000,4.07,-2.43,,11.55,-3.45,,0.490,4131242.34275,120498.44913,9105949.52924,0,0,0
549,550,175,,,,,0.11162177,56.32466451,414.9377593361,-3.89,-2.52,,8.62,0.530085212874342,B9,0.148,229.97904,6.72247,345.30825,4.445e-06,-7.698e-06,-2.81e-06
550,551,,,,,,0.1121758,08.65733696,189.035916824197,-39.30,-55.57,,10.92,4.53727836017593,,0.792,186.8015,5.48748,28.45458,8.719e-06,-3.5773e-05,-5.0343e-05
551,552,,,,,,0.11257961,-06.26131902,520.833333333333,5.73,3.40,,10.51,1.92650614351775,,0.759,517.50161,15.25688,-56.80377,5.09e-07,1.4488e-05,8.533e-06
552,553,202,,,,,0.11268093,-21.09148372,434.782608695652,-246.51,-433.74,,9.83,1.63863918008796,G2/G3V,0.587,405.47873,11.96501,-156.46005,-0.000313512,-0.000529047,-0.00085295
553,554,,,,,,0.11286892,-13.74868727,101.112234580384,-75.12,-81.81,,9.84,4.8159814579859,G0,0.690,98.17224,2.90173,-24.0307,-8.438e-06,-3.7086e-05,-3.8951e-05
554,555,,,,,,0.11294355,10.06899229,207.46887966805,13.09,23.99,,9.74,3.15523519119425,F8,0.494,204.18414,6.03918,36.27259,-4.605e-06,1.3034e-05,2.3756e-05
555,556,200,,,,,0.1130383,-04.34981191,110.132158590308,58.30,-88.21,,8.21,3.00042924260543,F8,0.574,109.76684,3.24931,-8.35304,-4.491e-06,3.1006e-05,-4.6958e-05
556,557,187,,,,,0.11304938,23.49381547,157.232704402516,40.61,2.69,,8.72,2.73728557824207,F4IVws,0.410,144.13545,4.26711,62.68082,-1.733e-06,3.0915e-05,1.88e-06
